Title,Year,Genres,Rating,NumVotes
Days of Wine and Roses,1962,Drama,7.9,11512
Divorce Italian Style,1961,"Comedy,Drama,Romance",8.1,11613
Dr. No,1962,"Action,Adventure,Thriller",7.2,151012
Hara-Kiri,1962,"Action,Drama,Mystery",8.6,43043
Hatari!,1962,"Action,Adventure,Comedy",7.2,11796
How the West Was Won,1962,Western,7.1,18803
Ivan's Childhood,1962,"Drama,War",8.1,32101
La Jetée,1962,"Drama,Romance,Sci-Fi",8.3,30136
Lawrence of Arabia,1962,"Adventure,Biography,Drama",8.3,269653
Lolita,1962,"Crime,Drama,Romance",7.6,93407
The Longest Day,1962,"Action,Drama,History",7.8,52302
The Man Who Shot Liberty Valance,1962,"Drama,Western",8.1,69259
The Manchurian Candidate,1962,"Drama,Thriller",7.9,71400
The Miracle Worker,1962,"Biography,Drama",8.1,16067
The Music Man,1962,"Comedy,Family,Musical",7.7,16032
Mutiny on the Bounty,1962,"Adventure,Drama,History",7.3,15039
Knife in the Water,1962,"Drama,Thriller",7.5,20232
Ride the High Country,1962,"Drama,Western",7.5,12173
Sanjuro,1962,"Action,Comedy,Crime",8.1,33413
To Kill a Mockingbird,1962,"Crime,Drama",8.2,295138
Vivre Sa Vie,1962,Drama,8.0,28358
What Ever Happened to Baby Jane?,1962,"Drama,Horror,Thriller",8.1,50382
The Exterminating Angel,1962,"Drama,Fantasy",8.1,29914
L'Eclisse,1962,"Drama,Romance",7.9,17764
Doctor Who,1963,"Adventure,Drama,Family",8.4,35423
8½,1963,Drama,8.0,109483
The Birds,1963,"Drama,Horror,Mystery",7.7,172619
Charade,1963,"Comedy,Mystery,Romance",7.9,69354
Cleopatra,1963,"Biography,Drama,History",7.0,29654
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy,8.4,453041
From Russia with Love,1963,"Action,Adventure,Thriller",7.4,121152
The Leopard,1963,"Drama,History",8.0,23280
The Great Escape,1963,"Adventure,Drama,History",8.2,225965
The Haunting,1963,Horror,7.5,35146
Hud,1963,"Drama,Western",7.8,19722
Irma la Douce,1963,"Comedy,Romance",7.4,17384
It's a Mad Mad Mad Mad World,1963,"Action,Adventure,Comedy",7.5,38054
Jason and the Argonauts,1963,"Action,Adventure,Family",7.3,24917
Lord of the Flies,1963,"Adventure,Drama,Thriller",6.9,17632
McLintock!,1963,"Comedy,Romance,Western",7.2,13191
Contempt,1963,"Drama,Romance",7.6,29128
Winter Light,1963,Drama,8.1,22454
The Nutty Professor,1963,"Comedy,Romance,Sci-Fi",6.7,15612
The Pink Panther,1963,"Comedy,Crime,Romance",7.1,48718
The Trial,1962,"Drama,Mystery,Thriller",7.8,19637
The Raven,1963,"Comedy,Fantasy,Horror",6.6,10683
The Servant,1963,Drama,7.9,10352
Shock Corridor,1963,"Drama,Mystery",7.4,10992
The Sword in the Stone,1963,"Adventure,Animation,Comedy",7.2,90183
High and Low,1963,"Crime,Drama,Mystery",8.4,35161
Tom Jones,1963,"Adventure,Comedy,History",6.5,11752
Black Sabbath,1963,Horror,7.1,10600
The Silence,1963,Drama,7.9,18101
The Addams Family,1964,"Comedy,Family,Horror",8.0,14610
Bewitched,1964,"Comedy,Family,Fantasy",7.5,17545
Gilligan's Island,1964,"Comedy,Family",7.3,12957
The Munsters,1964,"Comedy,Family,Fantasy",7.8,12631
Zorba the Greek,1964,"Comedy,Drama",7.7,20799
Band of Outsiders,1964,"Comedy,Crime,Drama",7.7,22925
Becket,1964,"Biography,Drama,History",7.8,13661
Red Desert,1964,Drama,7.6,13994
Fail Safe,1964,"Drama,Thriller,War",8.0,20000
The Troops of St. Tropez,1964,"Comedy,Crime",7.2,11316
Goldfinger,1964,"Action,Adventure,Thriller",7.7,175001
A Hard Day's Night,1964,"Comedy,Musical",7.6,40560
"Hush...Hush, Sweet Charlotte",1964,"Crime,Drama,Mystery",7.6,12982
Kwaidan,1964,"Drama,Fantasy,Horror",8.0,15561
Marnie,1964,"Crime,Drama,Mystery",7.2,45514
Mary Poppins,1964,"Comedy,Family,Fantasy",7.8,158831
The Masque of the Red Death,1964,Horror,7.0,12884
My Fair Lady,1964,"Drama,Family,Musical",7.8,86975
The Night of the Iguana,1964,Drama,7.6,10725
Onibaba,1964,"Drama,Horror",8.0,16561
The Umbrellas of Cherbourg,1964,"Drama,Musical,Romance",7.8,23970
A Fistful of Dollars,1964,"Action,Drama,Western",8.0,199287
Rudolph the Red-Nosed Reindeer,1964,"Adventure,Animation,Comedy",8.0,27042
Seven Days in May,1964,"Drama,Thriller",7.8,13033
A Shot in the Dark,1964,"Comedy,Mystery",7.5,26064
Woman in the Dunes,1964,"Drama,Thriller",8.5,17563
The Last Man on Earth,1964,"Drama,Horror,Sci-Fi",6.9,17816
The Gospel According to St. Matthew,1964,"Biography,Drama,History",7.7,10908
Zulu,1964,"Drama,History,War",7.7,36214
Get Smart,1965,"Action,Adventure,Comedy",8.2,11029
I Dream of Jeannie,1965,"Comedy,Family,Fantasy",7.4,13463
Red Beard,1965,Drama,8.4,16935
Alphaville,1965,"Drama,Mystery,Sci-Fi",7.1,23165
The Battle of Algiers,1966,"Drama,War",8.1,53581
Battle of the Bulge,1965,"Drama,History,War",6.8,14986
Cat Ballou,1965,"Comedy,Romance,Western",6.8,13465
A Charlie Brown Christmas,1965,"Animation,Comedy,Family",8.3,33023
The Cincinnati Kid,1965,Drama,7.3,15304
Doctor Zhivago,1965,"Drama,Romance,War",8.0,70302
"Faster, Pussycat! Kill! Kill!",1965,"Action,Comedy",6.7,13853
The Flight of the Phoenix,1965,"Adventure,Drama",7.5,18927
Juliet of the Spirits,1965,"Comedy,Drama,Fantasy",7.6,12251
The Great Race,1965,"Action,Adventure,Comedy",7.3,16227
Help!,1965,"Adventure,Comedy,Musical",7.2,17336
The Hill,1965,"Drama,War",7.9,12846
The Ipcress File,1965,Thriller,7.2,14199
Operation 'Y' & Other Shurik's Adventures,1965,"Comedy,Romance",8.6,12085
For a Few Dollars More,1965,Western,8.2,234227
Pierrot le Fou,1965,"Crime,Drama,Romance",7.6,29872
Repulsion,1965,"Drama,Horror,Thriller",7.7,49165
The Sons of Katie Elder,1965,Western,7.2,14663
The Sound of Music,1965,"Biography,Drama,Family",8.0,208311
The Spy Who Came in from the Cold,1965,"Drama,Thriller",7.6,15302
Thunderball,1965,"Action,Adventure,Thriller",7.0,107733
The Train,1964,"Thriller,War",7.8,14535
Von Ryan's Express,1965,"Action,Adventure,War",7.1,12745
Batman,1966,"Action,Adventure,Comedy",7.5,19048
Star Trek: The Original Series,1966,"Action,Adventure,Sci-Fi",8.3,74016
Alfie,1966,"Comedy,Drama",7.0,13614
Andrei Rublev,1966,"Biography,Drama,History",8.1,47525
Au Hasard Balthazar,1966,Drama,7.9,18203
Batman: The Movie,1966,"Adventure,Comedy,Crime",6.5,29861
Blow-Up,1966,"Drama,Mystery,Thriller",7.6,56970
"The Good, the Bad and the Ugly",1966,Western,8.8,692538
The Chase,1966,"Crime,Drama,Thriller",7.2,10538
Cul-de-sac,1966,"Comedy,Drama,Thriller",7.1,11869
Django,1966,"Action,Western",7.2,25055
How the Grinch Stole Christmas!,1966,"Animation,Comedy,Family",8.3,45542
Fahrenheit 451,1966,"Drama,Sci-Fi",7.2,41315
Fantastic Voyage,1966,"Adventure,Family,Sci-Fi",6.8,17158
The Fortune Cookie,1966,"Comedy,Romance",7.3,12876
La Grande Vadrouille,1966,"Adventure,Comedy,War",8.0,16202
How to Steal a Million,1966,"Comedy,Crime,Romance",7.6,24917
"It's the Great Pumpkin, Charlie Brown",1966,"Animation,Comedy,Family",8.2,17180
"Kidnapping, Caucasian Style",1967,"Adventure,Comedy,Romance",8.4,10995
A Man for All Seasons,1966,"Biography,Drama,History",7.7,31499
Masculin Féminin,1966,"Drama,Romance",7.6,12855
Closely Watched Trains,1966,"Comedy,Drama,Romance",7.7,11595
Persona,1966,"Drama,Thriller",8.1,104371
The Professionals,1966,"Action,Adventure,Western",7.3,14192
The Sand Pebbles,1966,"Adventure,Drama,Romance",7.6,13561
Seconds,1966,"Sci-Fi,Thriller",7.7,16676
Daisies,1966,Comedy,7.4,10460
Torn Curtain,1966,"Drama,Romance,Thriller",6.7,24888
Who's Afraid of Virginia Woolf?,1966,Drama,8.0,69262
The Prisoner,1967,"Drama,Mystery,Sci-Fi",8.4,12431
Barefoot in the Park,1967,"Comedy,Romance",7.0,17193
Belle de Jour,1967,"Drama,Romance",7.7,40579
Bonnie and Clyde,1967,"Action,Biography,Crime",7.8,102969
Cool Hand Luke,1967,"Crime,Drama",8.1,162960
The Dirty Dozen,1967,"Action,Adventure,War",7.7,67450
El Dorado,1966,"Drama,Romance,Western",7.6,24495
The Fearless Vampire Killers,1967,"Comedy,Horror",7.2,29707
The Graduate,1967,"Comedy,Drama,Romance",8.0,254822
Guess Who's Coming to Dinner,1967,"Comedy,Drama",7.8,40009
Hang 'Em High,1968,"Drama,Western",7.0,35600
Hombre,1967,Western,7.4,11270
In Cold Blood,1967,"Biography,Crime,Drama",7.9,24183
In the Heat of the Night,1967,"Crime,Drama,Mystery",7.9,68292
Samurai Rebellion,1967,Drama,8.4,11171
The Jungle Book,1967,"Adventure,Animation,Family",7.6,167288
Mouchette,1967,Drama,7.8,10485
Playtime,1967,Comedy,7.9,19504
Point Blank,1967,"Crime,Drama,Thriller",7.3,18519
Le Samouraï,1967,"Crime,Drama,Mystery",8.1,45857
"To Sir, with Love",1967,Drama,7.7,15796
Two for the Road,1967,"Comedy,Drama,Romance",7.5,12314
Wait Until Dark,1967,Thriller,7.8,27871
Weekend,1967,"Adventure,Comedy,Drama",7.2,13228
You Only Live Twice,1967,"Action,Adventure,Thriller",6.9,99626
2001: A Space Odyssey,1968,"Adventure,Sci-Fi",8.3,607250
Asterix & Cleopatra,1968,"Adventure,Animation,Comedy",7.2,11988
Stolen Kisses,1968,"Comedy,Drama,Romance",7.7,12352
Barbarella,1968,"Adventure,Comedy,Fantasy",5.9,32604
The Diamond Arm,1969,"Adventure,Comedy,Crime",8.5,13458
Bullitt,1968,"Action,Crime,Thriller",7.4,61425
Chitty Chitty Bang Bang,1968,"Adventure,Family,Fantasy",6.9,41536
Coogan's Bluff,1968,"Action,Comedy,Crime",6.5,15806
Funny Girl,1968,"Biography,Comedy,Drama",7.4,20078
The Great Silence,1968,Western,7.7,14020
The Green Berets,1968,"Drama,War",5.8,12109
The Lion in Winter,1968,"Biography,Drama,History",7.9,29145
Night of the Living Dead,1968,"Horror,Thriller",7.9,117117
The Odd Couple,1968,Comedy,7.7,31787
Oliver!,1968,"Drama,Family,Musical",7.4,34996
The Party,1968,Comedy,7.5,38245
Planet of the Apes,1968,"Adventure,Sci-Fi",8.0,165734
The Producers,1967,"Comedy,Music",7.6,50508
Romeo and Juliet,1968,"Drama,Romance",7.6,29561
Rosemary's Baby,1968,"Drama,Horror",8.0,195290
Shame,1968,Drama,8.1,12480
The Swimmer,1968,Drama,7.7,10206
Teorema,1968,"Drama,Mystery",7.2,12249
The Thomas Crown Affair,1968,"Crime,Drama,Romance",7.0,23031
Hour of the Wolf,1968,"Drama,Horror",7.6,18752
Yellow Submarine,1968,"Adventure,Animation,Comedy",7.4,24559
If....,1968,"Crime,Drama",7.5,22345
The Brady Bunch,1969,"Comedy,Family",6.7,12508
Monty Python's Flying Circus,1969,Comedy,8.8,67801
The Pink Panther Show,1969,"Animation,Comedy,Family",7.6,16087
"Scooby Doo, Where Are You!",1969,"Adventure,Animation,Comedy",7.9,30282
Sesame Street,1969,"Adventure,Animation,Comedy",8.1,12109
Army of Shadows,1969,"Drama,War",8.2,21188
Battle of Britain,1969,"Action,Drama,History",7.0,20797
Butch Cassidy and the Sundance Kid,1969,"Biography,Crime,Drama",8.0,202565
Once Upon a Time in the West,1968,Western,8.5,304538
Easy Rider,1969,"Adventure,Drama",7.3,100570
Frosty the Snowman,1969,"Animation,Family,Fantasy",7.3,16024
"Hello, Dolly!",1969,"Adventure,Comedy,Musical",7.1,13701
The Italian Job,1969,"Action,Comedy,Crime",7.3,42277
Kes,1969,"Drama,Family",7.9,19019
The Love Bug,1968,"Comedy,Family,Sport",6.5,14513
My Night at Maud's,1969,"Comedy,Drama,Romance",8.0,10939
Midnight Cowboy,1969,Drama,7.8,101672
On Her Majesty's Secret Service,1969,"Action,Adventure,Thriller",6.7,82078
Paint Your Wagon,1969,"Comedy,Drama,Musical",6.6,12473
Fellini's Satyricon,1969,"Drama,Fantasy,History",6.9,14992
Support Your Local Sheriff!,1969,"Comedy,Western",7.5,10254
Take the Money and Run,1969,"Comedy,Crime",7.3,28359
"They Shoot Horses, Don't They?",1969,Drama,7.9,16367
Topaz,1969,"Drama,Thriller",6.3,16818
True Grit,1969,"Adventure,Drama,Western",7.4,42526
Two Mules for Sister Sara,1970,"Adventure,Romance,War",7.0,24043
The Bird with the Crystal Plumage,1970,"Horror,Mystery,Thriller",7.2,18386
Where Eagles Dare,1968,"Action,Adventure,War",7.7,52148
The Wild Bunch,1969,"Action,Adventure,Western",7.9,77709
Z,1969,"Crime,Drama,History",8.3,24095
Airport,1970,"Action,Drama,Thriller",6.6,17519
The Aristocats,1970,"Adventure,Animation,Comedy",7.1,94594
Beneath The Planet Of The Apes,1970,"Action,Adventure,Sci-Fi",6.1,42046
Beyond the Valley of the Dolls,1970,"Comedy,Drama,Music",6.3,10090
Catch-22,1970,"Comedy,Drama,War",7.1,22160
Le Cercle Rouge,1970,"Crime,Drama,Thriller",8.0,22661
The Conformist,1970,Drama,8.0,27367
Five Easy Pieces,1970,Drama,7.5,33599
The Cat o' Nine Tails,1971,"Horror,Mystery,Thriller",6.7,10161
Gimme Shelter,1970,"Documentary,Music,Thriller",7.9,10864
Kelly's Heroes,1970,"Adventure,Comedy,War",7.6,45509
Little Big Man,1970,"Adventure,Comedy,Drama",7.6,32974
Love Story,1970,"Drama,Romance",6.9,31328
MASH,1970,"Comedy,Drama,War",7.4,67690
Patton,1970,"Biography,Drama,War",7.9,94076
The Private Life of Sherlock Holmes,1970,"Adventure,Comedy,Crime",7.1,10810
Rio Lobo,1970,"Adventure,Romance,War",6.8,10945
Santa Claus Is Comin' to Town,1970,"Adventure,Animation,Comedy",7.7,12763
THX 1138,1971,"Drama,Sci-Fi,Thriller",6.7,48304
Tora! Tora! Tora!,1970,"Action,Drama,History",7.5,31848
Tristana,1970,Drama,7.5,10733
Woodstock,1970,"Documentary,History,Music",8.2,16062
Zabriskie Point,1970,Drama,7.0,14744
All in the Family,1971,"Comedy,Drama",8.3,14053
The Abominable Dr. Phibes,1971,"Comedy,Horror",7.1,13571
Anand,1971,"Drama,Musical",8.3,30649
And Now for Something Completely Different,1971,Comedy,7.6,28868
The Andromeda Strain,1971,"Mystery,Sci-Fi,Thriller",7.2,33811
Bananas,1971,Comedy,7.0,34143
Bedknobs and Broomsticks,1971,"Adventure,Animation,Comedy",7.1,34387
The Beguiled,1971,"Drama,Thriller,War",7.2,15973
Big Jake,1971,Western,7.2,11452
Carnal Knowledge,1971,Drama,7.0,11483
A Clockwork Orange,1971,"Crime,Drama,Sci-Fi",8.3,762019
The Devils,1971,"Biography,Drama,History",7.8,13751
Diamonds Are Forever,1971,"Action,Adventure,Thriller",6.6,97174
Dirty Harry,1971,"Action,Crime,Thriller",7.7,144021
Duel,1971,"Action,Thriller",7.6,63379
Escape from the Planet of the Apes,1971,"Action,Sci-Fi",6.3,32247
Fiddler on the Roof,1971,"Drama,Family,Musical",8.0,39721
The French Connection,1971,"Action,Crime,Drama",7.7,110826
Get Carter,1971,"Action,Crime,Thriller",7.4,29006
Duck You Sucker,1971,"Drama,War,Western",7.6,30334
Harold and Maude,1971,"Comedy,Drama,Romance",7.9,71214
Johnny Got His Gun,1971,"Drama,War",7.9,15661
Klute,1971,"Crime,Mystery,Thriller",7.1,22702
The Last Picture Show,1971,"Drama,Romance",8.0,42883
They Call Me Trinity,1970,"Comedy,Western",7.5,20016
Macbeth,1971,"Biography,Drama,History",7.4,12627
McCabe & Mrs. Miller,1971,"Drama,Western",7.7,22218
Death in Venice,1971,"Drama,Romance",7.4,18968
The Omega Man,1971,"Action,Drama,Sci-Fi",6.5,29098
Wake in Fright,1971,"Drama,Thriller",7.7,10721
The Panic in Needle Park,1971,Drama,7.1,16320
Play Misty for Me,1971,"Drama,Thriller",7.0,25824
Shaft,1971,"Action,Crime,Thriller",6.6,16939
Silent Running,1972,"Drama,Sci-Fi",6.7,26859
Straw Dogs,1971,"Crime,Drama,Thriller",7.5,56522
The Big Boss,1971,"Action,Crime,Drama",7.1,24691
El Topo,1970,"Drama,Western",7.4,26343
Two-Lane Blacktop,1971,Drama,7.2,11311
Vanishing Point,1971,"Action,Crime,Thriller",7.2,26622
Walkabout,1971,"Adventure,Drama",7.6,23143
Willy Wonka & the Chocolate Factory,1971,"Family,Fantasy,Musical",7.8,179673
M*A*S*H,1972,"Comedy,Drama,War",8.4,50416
Trinity Is Still My Name,1971,"Comedy,Western",7.3,14525
"Aguirre, the Wrath of God",1972,"Action,Adventure,Biography",7.9,52703
Cabaret,1972,"Drama,Music,Musical",7.8,48601
The Discreet Charm of the Bourgeoisie,1972,Comedy,7.9,39071
Conquest of the Planet of the Apes,1972,"Action,Sci-Fi",6.1,30234
The Cowboys,1972,"Adventure,Drama,Western",7.4,13156
Deliverance,1972,"Adventure,Drama,Thriller",7.7,99169
Gentlemen of Fortune,1971,"Comedy,Crime,Drama",8.5,10616
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,Comedy,6.8,38211
Frenzy,1972,Thriller,7.4,41728
Fritz the Cat,1972,"Animation,Comedy,Drama",6.3,11497
The Getaway,1972,"Action,Crime,Thriller",7.4,28076
The Godfather,1972,"Crime,Drama",9.2,1632639
High Plains Drifter,1973,"Drama,Mystery,Western",7.5,50231
Jeremiah Johnson,1972,"Adventure,Drama,Western",7.6,28813
Fist of Fury,1972,"Action,Drama,Romance",7.4,26953
Joe Kidd,1972,Western,6.5,16788
The Last House on the Left,1972,"Crime,Horror,Thriller",6.0,33001
The Mechanic,1972,"Action,Crime,Thriller",6.9,12740
The Way of the Dragon,1972,"Action,Adventure,Comedy",7.3,32483
Pink Flamingos,1972,"Comedy,Crime",6.1,22107
"Play It Again, Sam",1972,"Comedy,Romance",7.6,24692
The Poseidon Adventure,1972,"Action,Adventure,Drama",7.1,41153
Roma,1972,"Comedy,Drama",7.4,11771
Slaughterhouse-Five,1972,"Comedy,Drama,Sci-Fi",6.8,12222
Sleuth,1972,"Mystery,Thriller",8.0,44896
Solaris,1972,"Drama,Mystery,Sci-Fi",8.1,81717
Tales from the Crypt,1972,"Drama,Horror,Mystery",7.0,10014
Cries & Whispers,1972,Drama,8.1,30494
"What's Up, Doc?",1972,Comedy,7.7,19945
Alice in the Cities,1974,Drama,8.0,10279
"Watch Out, We're Mad",1974,"Action,Comedy",7.5,11048
American Graffiti,1973,"Comedy,Drama",7.4,82312
The Mad Adventures of Rabbi Jacob,1973,"Adventure,Comedy",7.4,12131
Badlands,1973,"Action,Crime,Drama",7.8,66524
Battle for the Planet of the Apes,1973,"Action,Sci-Fi",5.6,28858
Charley Varrick,1973,"Action,Crime,Drama",7.5,11031
The Crazies,1973,"Action,Horror,Sci-Fi",6.1,11706
Coffy,1973,"Action,Crime,Thriller",6.8,10170
Dark Star,1974,"Comedy,Sci-Fi",6.3,22377
The Day of the Jackal,1973,"Crime,Drama,Thriller",7.8,37704
Don't Look Now,1973,"Drama,Mystery,Thriller",7.2,50238
Charlotte's Web,1973,"Animation,Family,Musical",6.9,16959
Enter the Dragon,1973,"Action,Crime,Drama",7.7,97189
The Spirit of the Beehive,1973,"Drama,Fantasy",7.9,16974
The Exorcist,1973,Horror,8.0,363639
La Grande Bouffe,1973,"Comedy,Drama",7.2,12132
My Name Is Nobody,1973,"Comedy,Western",7.5,23499
Ivan Vasilievich: Back to the Future,1973,"Adventure,Comedy,Sci-Fi",8.4,15182
Jesus Christ Superstar,1973,"Drama,History,Musical",7.4,25311
The Last Detail,1973,"Comedy,Drama",7.5,22243
The Legend of Hell House,1973,Horror,6.7,12053
Live and Let Die,1973,"Action,Adventure,Thriller",6.8,97943
The Long Goodbye,1973,"Comedy,Crime,Drama",7.6,26574
Magnum Force,1973,"Action,Crime,Mystery",7.2,56353
Mean Streets,1973,"Crime,Drama,Thriller",7.2,100875
Day for Night,1973,"Comedy,Drama,Romance",8.0,20582
Paper Moon,1973,"Comedy,Crime,Drama",8.1,42508
Papillon,1973,"Biography,Crime,Drama",8.0,122117
Pat Garrett & Billy the Kid,1973,"Biography,Drama,Western",7.3,18158
Fantastic Planet,1973,"Animation,Sci-Fi",7.8,25729
Robin Hood,1973,"Adventure,Animation,Comedy",7.6,116455
Scarecrow,1973,Drama,7.3,15619
Scenes from a Marriage,1973,Drama,8.5,14706
Serpico,1973,"Biography,Crime,Drama",7.7,110692
Sisters,1972,"Horror,Mystery,Thriller",6.9,15981
Sleeper,1973,"Comedy,Sci-Fi",7.2,39902
Soylent Green,1973,"Crime,Mystery,Sci-Fi",7.1,57504
The Sting,1973,"Comedy,Crime,Drama",8.3,242817
Turkish Delight,1973,"Drama,Romance",7.1,10058
Last Tango in Paris,1972,"Drama,Romance",7.0,50159
The Way We Were,1973,"Drama,Romance",7.1,22621
Westworld,1973,"Action,Sci-Fi,Thriller",7.0,52718
The Wicker Man,1973,"Horror,Mystery,Thriller",7.5,70655
Zardoz,1974,"Adventure,Fantasy,Sci-Fi",5.9,19810
Happy Days,1974,"Comedy,Family,Music",7.4,16393
Little House on the Prairie,1974,"Drama,Family,Romance",7.4,18511
The World at War,1973,"Documentary,History,War",9.2,22357
Alice Doesn't Live Here Anymore,1974,"Drama,Romance",7.3,21530
Amarcord,1973,"Comedy,Drama",7.9,40123
Ali: Fear Eats the Soul,1974,"Drama,Romance",8.1,19123
Black Christmas,1974,"Horror,Mystery,Thriller",7.2,34625
Blazing Saddles,1974,"Comedy,Western",7.7,126699
Bring Me the Head of Alfredo Garcia,1974,"Action,Crime,Drama",7.5,18307
Chinatown,1974,"Drama,Mystery,Thriller",8.1,296323
The Conversation,1974,"Drama,Mystery,Thriller",7.8,99548
Death Wish,1974,"Action,Crime,Drama",7.0,35945
Dersu Uzala,1975,"Adventure,Biography,Drama",8.3,23917
Earthquake,1974,"Action,Drama,Thriller",5.9,13710
The Phantom of Liberty,1974,Comedy,7.9,14502
The Front Page,1974,"Comedy,Drama,Romance",7.3,12609
The Godfather: Part II,1974,"Crime,Drama",9.0,1137834
The Great Gatsby,1974,"Drama,Romance",6.4,23581
The Holy Mountain,1973,"Adventure,Drama,Fantasy",7.9,37630
The Enigma of Kaspar Hauser,1974,"Biography,Drama,History",7.8,16551
Lenny,1974,"Biography,Drama",7.6,14761
The Longest Yard,1974,"Comedy,Crime,Drama",7.1,17217
The Man with the Golden Gun,1974,"Action,Adventure,Thriller",6.8,96585
Monty Python and the Holy Grail,1975,"Adventure,Comedy,Fantasy",8.2,503055
Murder on the Orient Express,1974,"Crime,Drama,Mystery",7.3,56379
The Night Porter,1974,Drama,6.7,11646
The Odessa File,1974,"Drama,Thriller",7.0,10008
The Parallax View,1974,"Drama,Thriller",7.1,15961
Phantom of the Paradise,1974,"Comedy,Drama,Fantasy",7.4,17051
The Return of the Pink Panther,1975,"Comedy,Crime,Mystery",7.1,25299
The Sugarland Express,1974,"Crime,Drama",6.8,15553
The Taking of Pelham One Two Three,1974,"Action,Crime,Thriller",7.7,26885
The Texas Chain Saw Massacre,1974,Horror,7.5,138372
The Three Musketeers,1973,"Action,Adventure",7.2,15564
Thunderbolt and Lightfoot,1974,"Comedy,Crime,Drama",7.1,22508
The Towering Inferno,1974,"Action,Drama,Thriller",7.0,39727
A Woman Under the Influence,1974,"Drama,Romance",8.2,22170
Young Frankenstein,1974,Comedy,8.0,144084
The Mirror,1975,"Biography,Drama",8.1,40536
Fawlty Towers,1975,Comedy,8.7,85283
Saturday Night Live,1975,"Comedy,Music",8.0,43308
Barry Lyndon,1975,"Adventure,Drama,History",8.1,151125
A Boy and His Dog,1975,"Comedy,Drama,Sci-Fi",6.5,16623
Hush Hush,1975,"Comedy,Drama,Romance",8.3,11667
Death Race 2000,1975,"Action,Comedy,Sci-Fi",6.2,24659
Deewaar,1975,"Action,Crime,Drama",8.1,10158
Dog Day Afternoon,1975,"Biography,Crime,Drama",8.0,236958
The Twelve Tasks of Asterix,1976,"Adventure,Animation,Comedy",7.7,15601
